"AfreecaTV (Korean)",AfreecaTV,/store/apps/developer?id=AfreecaTV,MEDIA_AND_VIDEO,True,0.0,349391,3.30019116401672
"Slow Motion Video Player 2.0","JQR APPS",/store/apps/developer?id=JQR+APPS,TOOLS,True,0.0,17493,3.09003591537476
"How Old Do I Look Camera","Insa Softtech Studio",/store/apps/developer?id=Insa+Softtech+Studio,PHOTOGRAPHY,True,0.0,17272,3.15684342384338
"Mediaset on demand","RTI Spa",/store/apps/developer?id=RTI+Spa,MEDIA_AND_VIDEO,True,0.0,17070,3.46678376197815
Prip,"Nextel International (Services) Ltd.",/store/apps/developer?id=Nextel+International+(Services)+Ltd.,COMMUNICATION,True,0.0,17051,3.41798138618469
Trenitalia,"Trenitalia S.p.A",/store/apps/developer?id=Trenitalia+S.p.A,TRANSPORTATION,True,0.0,16618,3.49741244316101
"7digital Music Store",7digital,/store/apps/developer?id=7digital,MUSIC_AND_AUDIO,True,0.0,16590,3.41425037384033
"VakıfBank Mobil Bankacılık","VakıfBank",/store/apps/developer?id=Vak%C4%B1fBank,FINANCE,True,0.0,16503,3.4243471622467
"AT&T Messages","AT&ampT Services, Inc.","/store/apps/developer?id=AT%26T+Services,+Inc.",COMMUNICATION,True,0.0,16441,3.1749894618988
"Camera Translator",AugmReal,/store/apps/developer?id=AugmReal,TOOLS,True,0.0,16406,3.15085935592651
"Video Slow Motion Player",mnsquare,/store/apps/developer?id=mnsquare,MEDIA_AND_VIDEO,True,0.0,16350,3.02403664588928
"Voice Lie Detector Prank","ExaMobile S.A.",/store/apps/developer?id=ExaMobile+S.A.,ENTERTAINMENT,True,0.0,16309,3.27242636680603
"Meetic - La Rencontre","Meetic SA",/store/apps/developer?id=Meetic+SA,SOCIAL,True,0.0,16168,3.27900791168213
"Citrix Receiver","Citrix Systems, Inc","/store/apps/developer?id=Citrix+Systems,+Inc",BUSINESS,True,0.0,16162,3.13466668128967
NET,"NET SERVIÇOS DE COMUNICAÇÃO S/A",/store/apps/developer?id=NET+SERVI%C3%87OS+DE+COMUNICA%C3%87%C3%83O+S/A,ENTERTAINMENT,True,0.0,16145,3.30387115478516
"麥當勞鬧鐘","McDonald's Restaurants (Taiwan) Co., Ltd.","/store/apps/developer?id=McDonald's+Restaurants+(Taiwan)+Co.,+Ltd.",LIFESTYLE,True,0.0,16013,3.45794034004211
"hoppin(호핀) - 스마트폰 버전",hoppin,/store/apps/developer?id=hoppin,MEDIA_AND_VIDEO,True,0.0,15966,3.47757744789124
"티빙(tving) - 실시간TV,방송VOD,영화VOD","CJ HelloVision",/store/apps/developer?id=CJ+HelloVision,MEDIA_AND_VIDEO,True,0.0,15962,3.29235100746155
"Scorp - Watch","Scorp Inc.",/store/apps/developer?id=Scorp+Inc.,SOCIAL,True,0.0,15886,2.98432588577271
"Thermal Camera HD Effect",UsefullApps,/store/apps/developer?id=UsefullApps,ENTERTAINMENT,True,0.0,15793,3.2275059223175
SFilm,Motiwe,/store/apps/developer?id=Motiwe,MEDIA_AND_VIDEO,True,0.0,15478,3.46039533615112
MinhaClaro,"Claro Brasil",/store/apps/developer?id=Claro+Brasil,BUSINESS,True,0.0,15464,3.15002584457397
"Cydia Substrate","SaurikIT, LLC","/store/apps/developer?id=SaurikIT,+LLC",PERSONALIZATION,True,0.0,15417,2.97340607643127
"TVB fun","Television Broadcasts Limited",/store/apps/developer?id=Television+Broadcasts+Limited,ENTERTAINMENT,True,0.0,15210,2.9570677280426
"E-Okul Öğrenci - MEB","CXM SOFTWARE",/store/apps/developer?id=CXM+SOFTWARE,EDUCATION,True,0.0,15001,3.40537285804749
"Avia Media Player (Chromecast)","Videon Central, Inc.","/store/apps/developer?id=Videon+Central,+Inc.",MEDIA_AND_VIDEO,True,0.0,14966,3.22277164459229
"Word To Text",esse.vn,/store/apps/developer?id=esse.vn,TOOLS,True,0.0,14942,3.43113374710083
"Fingerprint Lockscreen Sim","Ape Widgets",/store/apps/developer?id=Ape+Widgets,ENTERTAINMENT,True,0.0,14926,3.30678009986877
"Camera 3D","Application Technology Company Limited",/store/apps/developer?id=Application+Technology+Company+Limited,PHOTOGRAPHY,True,0.0,14914,3.4610424041748
"Digiturk Play",Digiturk,/store/apps/developer?id=Digiturk,MEDIA_AND_VIDEO,True,0.0,14731,3.47973656654358
"Seeds - Minecraft PE","Wizzed Media",/store/apps/developer?id=Wizzed+Media,NEWS_AND_MAGAZINES,True,0.0,14684,3.29590034484863
"ZombiePeak Minecraft Wallpaper","Otter Studios",/store/apps/developer?id=Otter+Studios,PERSONALIZATION,True,0.0,14610,3.25523614883423
"Music Flute","Win Power Apps",/store/apps/developer?id=Win+Power+Apps,ENTERTAINMENT,True,0.0,14580,2.96234560012817
Microphone,"Gaz Davidson",/store/apps/developer?id=Gaz+Davidson,TOOLS,True,0.0,14549,3.40567851066589
"myMusic 線上音樂","Taiwan Kuro Times Co.,Ltd.","/store/apps/developer?id=Taiwan+Kuro+Times+Co.,Ltd.",MUSIC_AND_AUDIO,True,0.0,14448,3.47459864616394
"모바일티머니(SKT사용자용)","(주) 한국스마트카드",/store/apps/developer?id=(%EC%A3%BC)+%ED%95%9C%EA%B5%AD%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%B9%B4%EB%93%9C,TRANSPORTATION,True,0.0,14421,2.86048126220703
Bluetooth,Appventions,/store/apps/developer?id=Appventions,PRODUCTIVITY,True,0.0,14389,2.98853302001953
"AT&T FamilyMap™","AT&ampT Services, Inc.","/store/apps/developer?id=AT%26T+Services,+Inc.",TOOLS,True,0.0,14384,3.23317575454712
"SFR WiFi",SFR,/store/apps/developer?id=SFR,TOOLS,True,0.0,14382,3.35226559638977
"Super Status Bar",FireZenk,/store/apps/developer?id=FireZenk,PERSONALIZATION,True,0.0,14322,3.18880033493042
"mora ～WALKMAN®公式ミュージックストア～","LabelGate Co.,Ltd.","/store/apps/developer?id=LabelGate+Co.,Ltd.",MUSIC_AND_AUDIO,True,0.0,14306,2.62295079231262
"ヤマダ電機　ケイタイde安心","Nihon Unisys, Ltd.","/store/apps/developer?id=Nihon+Unisys,+Ltd.",SHOPPING,True,0.0,14264,3.07374405860901
"Couple Vow","(주)애펙스",/store/apps/developer?id=(%EC%A3%BC)%EC%95%A0%ED%8E%99%EC%8A%A4,SOCIAL,True,0.0,14201,3.33891987800598
"Michaels Stores","Michaels Stores, Inc.","/store/apps/developer?id=Michaels+Stores,+Inc.",LIFESTYLE,True,0.0,14168,3.46700072288513
"DJ Music Pad",RuviApps,/store/apps/developer?id=RuviApps,ENTERTAINMENT,True,0.0,14144,3.32840776443481
RTkabinet,"Ростелеком",/store/apps/developer?id=%D0%A0%D0%BE%D1%81%D1%82%D0%B5%D0%BB%D0%B5%D0%BA%D0%BE%D0%BC,COMMUNICATION,True,0.0,14142,3.49533295631409
TIDAL,TIDAL,/store/apps/dev?id=7232115040412978558,MUSIC_AND_AUDIO,True,0.0,13989,3.45028233528137
"TopApps – die besten Apps","Telekom Deutschland GmbH",/store/apps/developer?id=Telekom+Deutschland+GmbH,LIFESTYLE,True,0.0,13972,2.60273480415344
"Skin Avatar for Minecraft",Saranomy,/store/apps/dev?id=4965529572701357445,TOOLS,True,0.0,13935,3.43516325950623
"Crunchyroll Manga","Crunchyroll Inc.",/store/apps/developer?id=Crunchyroll+Inc.,COMICS,True,0.0,13906,3.46059250831604
"Undeleter Recover Files & Data",Fahrbot,/store/apps/developer?id=Fahrbot,TOOLS,True,0.0,13832,3.30798149108887
"Good for Enterprise™","Good Technology",/store/apps/developer?id=Good+Technology,PRODUCTIVITY,True,0.0,13706,3.05258917808533
"Secret Video Recorder","KTS Solution",/store/apps/developer?id=KTS+Solution,TOOLS,True,0.0,13704,3.49387049674988
BimboBooth,"PiVi &amp Co",/store/apps/developer?id=PiVi+%26+Co,ENTERTAINMENT,True,0.0,13676,3.48076915740967
WATCHEVER,"WATCHEVER GmbH",/store/apps/developer?id=WATCHEVER+GmbH,MEDIA_AND_VIDEO,True,0.0,13628,3.28749632835388
Octopus,"Octopus Cards Limited",/store/apps/developer?id=Octopus+Cards+Limited,TOOLS,True,0.0,13553,3.36508512496948
Blippar,Blippar,/store/apps/developer?id=Blippar,ENTERTAINMENT,True,0.0,13553,3.35792803764343
"Virgin TV Anywhere","Virgin Media",/store/apps/developer?id=Virgin+Media,ENTERTAINMENT,True,0.0,13523,3.36826157569885
"Stopwatch and Timer",bmssoftware,/store/apps/developer?id=bmssoftware,TOOLS,True,0.0,13293,3.1936936378479
"Free Wifi",Castetor,/store/apps/developer?id=Castetor,TOOLS,True,0.0,13275,3.25122404098511
MyRogers,"Rogers Communications Inc.",/store/apps/developer?id=Rogers+Communications+Inc.,TOOLS,True,0.0,13226,3.21066999435425
"OI Voice Notes",OpenIntents,/store/apps/developer?id=OpenIntents,LIBRARIES_AND_DEMO,True,0.0,13154,3.47199177742004
"MTV Katsomo",MTV3,/store/apps/developer?id=MTV3,MEDIA_AND_VIDEO,True,0.0,13149,3.47425651550293
"土豆-电视剧电影动漫游戏音乐娱乐影视搞笑体育新闻视频播放器","优酷土豆集团",/store/apps/developer?id=%E4%BC%98%E9%85%B7%E5%9C%9F%E8%B1%86%E9%9B%86%E5%9B%A2,MEDIA_AND_VIDEO,True,0.0,13106,2.97840023040771
"MTV NEXT","MTV Italy",/store/apps/developer?id=MTV+Italy,MEDIA_AND_VIDEO,True,0.0,13100,3.17770981788635
"Bing on VZW","Microsoft Corporation",/store/apps/dev?id=6720847872553662727,BOOKS_AND_REFERENCE,True,0.0,13076,3.37668514251709
"충전/결제 모듈","(주)티모넷",/store/apps/developer?id=(%EC%A3%BC)%ED%8B%B0%EB%AA%A8%EB%84%B7,LIFESTYLE,True,0.0,13052,3.24195528030396
"SIMSme – Your secure messenger","Deutsche Post DHL",/store/apps/developer?id=Deutsche+Post+DHL,SOCIAL,True,0.0,13033,3.46535706520081
"小説・コミック E★エブリスタ","EVERYSTAR Co., Ltd.","/store/apps/developer?id=EVERYSTAR+Co.,+Ltd.",COMICS,True,0.0,13003,3.38040637969971
"755（ナナゴーゴー）-新世代トークアプリ-","7gogo, Inc.","/store/apps/developer?id=7gogo,+Inc.",ENTERTAINMENT,True,0.0,12943,3.09904956817627
"Vodafone Music Shop","Vodafone GmbH",/store/apps/developer?id=Vodafone+GmbH,ENTERTAINMENT,True,0.0,12904,2.52997756004334
"KPN iTV Online",KPN,/store/apps/developer?id=KPN,MEDIA_AND_VIDEO,True,0.0,12901,3.41647934913635
MP3Tube,"Angel Tech",/store/apps/developer?id=Angel+Tech,MEDIA_AND_VIDEO,True,0.0,12856,3.07039523124695
"Tuippuru for Android(Twitter)","BIGLOBE Inc.",/store/apps/developer?id=BIGLOBE+Inc.,SOCIAL,True,0.0,12846,3.40500116348267
NBC,"NBCUniversal Media, LLC","/store/apps/developer?id=NBCUniversal+Media,+LLC",ENTERTAINMENT,True,0.0,12822,3.45453119277954
"WATCH ABC Family","ABC Family",/store/apps/developer?id=ABC+Family,ENTERTAINMENT,True,0.0,12786,3.20592832565308
"Extension Vidéos",e-TF1,/store/apps/developer?id=e-TF1,MEDIA_AND_VIDEO,True,0.0,12702,2.81711530685425
"KMB & LW",KMB,/store/apps/developer?id=KMB,TRAVEL_AND_LOCAL,True,0.0,12693,3.31678867340088
"Hair Styles Step by step","BLST INC",/store/apps/developer?id=BLST+INC,LIFESTYLE,True,0.0,12683,3.39407086372375
Kundencenter,"Telekom Deutschland GmbH",/store/apps/developer?id=Telekom+Deutschland+GmbH,COMMUNICATION,True,0.0,12612,3.40635895729065
"No Root Screen Recorder-Trial",Hiandroidstudio,/store/apps/developer?id=Hiandroidstudio,TOOLS,True,0.0,12474,2.49951910972595
"신한카드",SHINHANCARD,/store/apps/developer?id=SHINHANCARD,FINANCE,True,0.0,12444,3.43148159980774
"FM Player",TuneWiki,/store/apps/developer?id=TuneWiki,MUSIC_AND_AUDIO,True,0.0,12412,3.03238797187805
"RTL Most","RTL Magyarország",/store/apps/developer?id=RTL+Magyarorsz%C3%A1g,ENTERTAINMENT,True,0.0,12362,3.47128295898438
"Real Organ",taklasoft,/store/apps/developer?id=taklasoft,ENTERTAINMENT,True,0.0,12344,3.45617294311523
"ESPN Radio","ESPN Inc",/store/apps/developer?id=ESPN+Inc,SPORTS,True,0.0,12320,3.24001622200012
"Билайн ТВ","ПАО ""Вымпел��ом""",/store/apps/developer?id=%D0%9F%D0%90%D0%9E+%22%D0%92%D1%8B%D0%BC%D0%BF%D0%B5%D0%BB%D0%9A%D0%BE%D0%BC%22,ENTERTAINMENT,True,0.0,12301,3.44069576263428
"Gran Hermano 2015","Telinfor S.A",/store/apps/developer?id=Telinfor+S.A,ENTERTAINMENT,True,0.0,12290,3.22709512710571
"Launch Day App The Sims 4","EGM Media, LLC","/store/apps/developer?id=EGM+Media,+LLC",NEWS_AND_MAGAZINES,True,0.0,12276,2.58040070533752
"SFR Répondeur +",SFR,/store/apps/developer?id=SFR,COMMUNICATION,True,0.0,12264,3.48987579345703
"T-Mobile TV with Mobile HD","T-Mobile USA",/store/apps/developer?id=T-Mobile+USA,MEDIA_AND_VIDEO,True,0.0,12229,3.39545345306396
"MPC Vol.5 BeatMaker","Big Apps",/store/apps/developer?id=Big+Apps,MUSIC_AND_AUDIO,True,0.0,12104,3.38417053222656
"Emoji font for galaxy S3 & S2","Small-world Co., Ltd.","/store/apps/developer?id=Small-world+Co.,+Ltd.",TOOLS,True,0.0,12037,3.1961452960968
"Timescape™ Facebook extension","Sony Mobile Communications",/store/apps/developer?id=Sony+Mobile+Communications,SOCIAL,True,0.0,11977,3.48108863830566
"francetv pluzz","France Télévisions",/store/apps/developer?id=France+T%C3%A9l%C3%A9visions,MEDIA_AND_VIDEO,True,0.0,11905,3.37480044364929
"Claro Música","Telcel, Radiomovil Dipsa S.A. de C.V.","/store/apps/developer?id=Telcel,+Radiomovil+Dipsa+S.A.+de+C.V.",MUSIC_AND_AUDIO,True,0.0,11855,3.34626746177673
"Hexamob Recovery","HEXAMOB S.L.",/store/apps/dev?id=7930594302666456662,TOOLS,True,0.0,11791,3.01450252532959
"레진코믹스 - 매일 무료 웹툰 / 만화","LEZHIN ENTERTAINMENT",/store/apps/developer?id=LEZHIN+ENTERTAINMENT,COMICS,True,0.0,11768,3.42862010002136
"우리은행 원터치개인뱅킹",WooriBank,/store/apps/developer?id=WooriBank,FINANCE,True,0.0,11747,3.46624660491943
"Ice Cream Maker: Cooking Games","Games for Kids Free",/store/apps/developer?id=Games+for+Kids+Free,EDUCATION,True,0.0,11668,3.47257447242737
"Yelo Play",Telenet,/store/apps/developer?id=Telenet,MEDIA_AND_VIDEO,True,0.0,11635,3.03111290931702
VZ-Netzwerke,"Poolworks (Germany) Ltd.",/store/apps/developer?id=Poolworks+(Germany)+Ltd.,SOCIAL,True,0.0,11627,3.45280742645264
"ゲオ","株式会社 ゲオ",/store/apps/developer?id=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE+%E3%82%B2%E3%82%AA,ENTERTAINMENT,True,0.0,11610,3.24315237998962
Lockscreen,"Holaverse Group",/store/apps/developer?id=Holaverse+Group,TOOLS,True,0.0,11601,3.38608741760254
"Mes Offres - Pôle emploi","Pôle emploi",/store/apps/developer?id=P%C3%B4le+emploi,BUSINESS,True,0.0,11598,3.3110020160675
"McDonald's España","McDonald's Sistema de España","/store/apps/developer?id=McDonald's+Sistema+de+Espa%C3%B1a",LIFESTYLE,True,0.0,11569,2.99031901359558
"Play Piano",helenasoft,/store/apps/developer?id=helenasoft,ENTERTAINMENT,True,0.0,11542,3.21885299682617
"DeadWoods Minecraft Wallpaper","Otter Studios",/store/apps/developer?id=Otter+Studios,PERSONALIZATION,True,0.0,11530,3.35533380508423
"신한카드 - 신한 앱카드(간편결제)",SHINHANCARD,/store/apps/developer?id=SHINHANCARD,FINANCE,True,0.0,11530,3.4166522026062
"Volume+ FREE",Meltus,/store/apps/developer?id=Meltus,TOOLS,True,0.0,11514,3.43746733665466
"Monster Jobs","Monster Worldwide",/store/apps/developer?id=Monster+Worldwide,BUSINESS,True,0.0,11506,3.32782888412476
"Wiimote Controller","C.C.P. Cre@ions",/store/apps/developer?id=C.C.P.+Cre@ions,TOOLS,True,0.0,11488,3.31859183311462
"HRS App","HRS Hotel Reservation Service",/store/apps/developer?id=HRS+Hotel+Reservation+Service,TRAVEL_AND_LOCAL,True,0.0,11405,2.63439440727234
"Sliding Emoji Keyboard - iOS","Klinker Apps",/store/apps/dev?id=6337185423976596164,TOOLS,True,0.0,11394,2.78822183609009
"Facial & Ocular Lie Detector",Enrasoft,/store/apps/dev?id=4898984495339363497,ENTERTAINMENT,True,0.0,11369,3.26768112182617
"Games & apps","Sony Mobile Communications",/store/apps/developer?id=Sony+Mobile+Communications,SOCIAL,True,0.0,11363,2.59781742095947
"MTR Mobile","MTR Corporation Limited",/store/apps/developer?id=MTR+Corporation+Limited,TRAVEL_AND_LOCAL,True,0.0,11343,3.34999561309814
"au Wi-Fi接続ツール(〜2015春モデル)","KDDI株式会社",/store/apps/developer?id=KDDI%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,TOOLS,True,0.0,11277,2.62401342391968
"Saraiva Reader",Saraiva,/store/apps/developer?id=Saraiva,BOOKS_AND_REFERENCE,True,0.0,11247,3.34276056289673
"Русский караоке","Gyro Games, Inc.","/store/apps/developer?id=Gyro+Games,+Inc.",ENTERTAINMENT,True,0.0,11194,2.83026623725891
"Censored Camera[Photo Editor]","TACOTY PH code",/store/apps/developer?id=TACOTY+PH+code,PHOTOGRAPHY,True,0.0,11190,3.44888281822205
"Free Wifi Pass",fondev,/store/apps/developer?id=fondev,TOOLS,True,0.0,11146,3.06594300270081
"Motion Camera",Fingersoft,/store/apps/developer?id=Fingersoft,PHOTOGRAPHY,True,0.0,11118,3.47391605377197
"Play Tube","HariSoft, jnc","/store/apps/developer?id=HariSoft,+jnc",MUSIC_AND_AUDIO,True,0.0,11049,3.37559962272644
"Stickfigure Animator",D-MAP,/store/apps/developer?id=D-MAP,ENTERTAINMENT,True,0.0,11034,3.34547758102417
"Easy banking","BNP Paribas Fortis",/store/apps/developer?id=BNP+Paribas+Fortis,FINANCE,True,0.0,10995,3.44720315933228
"Car Key Simulator FREE","Torx Entertainment",/store/apps/developer?id=Torx+Entertainment,TRANSPORTATION,True,0.0,10939,3.45982265472412
"Video Collage - Video editor","ANDROID PIXELS",/store/apps/developer?id=ANDROID+PIXELS,PHOTOGRAPHY,True,0.0,10906,3.43618202209473
Letv,"乐视",/store/apps/developer?id=%E4%B9%90%E8%A7%86,MEDIA_AND_VIDEO,True,0.0,10882,3.47085857391357
"FOX Sports GO","FOX Sports Interactive",/store/apps/developer?id=FOX+Sports+Interactive,SPORTS,True,0.0,10869,2.96549820899963
FXNOW,"FX Network LLC",/store/apps/developer?id=FX+Network+LLC,ENTERTAINMENT,True,0.0,10847,3.15202355384827
"Draw and Paint","Mindistic Software",/store/apps/developer?id=Mindistic+Software,PHOTOGRAPHY,True,0.0,10834,3.49141597747803
"mako mobile","Keshet Broadcasting Ltd.",/store/apps/developer?id=Keshet+Broadcasting+Ltd.,NEWS_AND_MAGAZINES,True,0.0,10823,3.45569610595703
"VG 기업용 Web SDK","Infraware Technology, Inc","/store/apps/developer?id=Infraware+Technology,+Inc",LIBRARIES_AND_DEMO,True,0.0,10820,3.15583324432373
maxdome,"maxdome GmbH",/store/apps/dev?id=5718529352458873946,ENTERTAINMENT,True,0.0,10804,3.18363571166992
"Piclay - Photo Editor","Q and P Applications Pty Ltd",/store/apps/developer?id=Q+and+P+Applications+Pty+Ltd,PHOTOGRAPHY,True,0.0,10769,3.2810845375061
"Bluetooth settings shortcut",AsianProGamer,/store/apps/dev?id=6292192026101034724,TOOLS,True,0.0,10768,3.35029721260071
"テレビ局公認!タレント出演情報満載-Gガイド番組表(ドコモ)","IPG Inc.",/store/apps/developer?id=IPG+Inc.,MEDIA_AND_VIDEO,True,0.0,10676,3.06819033622742
"Screenshot It Trial","Edward Kim",/store/apps/developer?id=Edward+Kim,TOOLS,True,0.0,10635,3.10221457481384
"Media Studio","Kaushal Kumar Agrawal",/store/apps/developer?id=Kaushal+Kumar+Agrawal,MEDIA_AND_VIDEO,True,0.0,10623,3.48893904685974
"Dog Whistle",CreativeOne,/store/apps/developer?id=CreativeOne,TOOLS,True,0.0,10563,2.74230813980103
"터치엔 엠백신 for Web(기업용)","라온시큐어(주)",/store/apps/developer?id=%EB%9D%BC%EC%98%A8%EC%8B%9C%ED%81%90%EC%96%B4(%EC%A3%BC),FINANCE,True,0.0,10562,2.63056230545044
"20 Minutes","20 Minutes",/store/apps/developer?id=20+Minutes,NEWS_AND_MAGAZINES,True,0.0,10531,3.47862839698792
Drawing,PAITER,/store/apps/developer?id=PAITER,ENTERTAINMENT,True,0.0,10525,3.49947738647461
"Stress Check by Azumio","Azumio Inc.",/store/apps/developer?id=Azumio+Inc.,HEALTH_AND_FITNESS,True,0.0,10524,3.49961996078491
"Peek Icon Pack","Jack Donegan",/store/apps/developer?id=Jack+Donegan,PERSONALIZATION,True,0.0,10494,3.43586802482605
"Eurosport Player",Eurosport,/store/apps/developer?id=Eurosport,MEDIA_AND_VIDEO,True,0.0,10456,3.10252475738525
"IKEA Store",IKEA,/store/apps/developer?id=IKEA,LIFESTYLE,True,0.0,10409,3.40974164009094
Transfermarkt,"Transfermarkt GmbH &amp Co. KG",/store/apps/developer?id=Transfermarkt+GmbH+%26+Co.+KG,SPORTS,True,0.0,10386,3.42586183547974
"Minarch for Zooper Widget",spncrmoo,/store/apps/developer?id=spncrmoo,PERSONALIZATION,True,0.0,10367,3.21539497375488
"Watch TNT",TBS,/store/apps/developer?id=TBS,MEDIA_AND_VIDEO,True,0.0,10345,3.17467379570007
"Stop Watch Timer",Bratag,/store/apps/developer?id=Bratag,TOOLS,True,0.0,10312,3.4442675113678
"Media Markt Deutschland","Media Markt E-Business GmbH",/store/apps/developer?id=Media+Markt+E-Business+GmbH,SHOPPING,True,0.0,10306,3.44129633903503
"Whats Ghost","WiQuiet Apps",/store/apps/developer?id=WiQuiet+Apps,TOOLS,True,0.0,10228,3.4716465473175
"Voice Training - Learn To Sing","Learn To Master",/store/apps/dev?id=6309454660779365011,EDUCATION,True,0.0,10210,3.34877562522888
"Halkbank Mobile Banking","T. HALK BANKASI A.S.",/store/apps/developer?id=T.+HALK+BANKASI+A.S.,FINANCE,True,0.0,10179,1.93987619876862
"TS3 Remote","TeamSpeak Systems GmbH",/store/apps/developer?id=TeamSpeak+Systems+GmbH,COMMUNICATION,True,0.0,10161,2.73211288452148
"스마트DMB - 실시간 TV 시청","OMNITEL. Inc.",/store/apps/developer?id=OMNITEL.+Inc.,MEDIA_AND_VIDEO,True,0.0,10142,3.40297770500183
"Sprint TV & Movies",MobiTV,/store/apps/developer?id=MobiTV,ENTERTAINMENT,True,0.0,10028,2.82349419593811
"Plugin:LG v1.0","RSUPPORT Co., Ltd.",/store/apps/dev?id=9097879719032268880,PRODUCTIVITY,True,0.0,9897,3.12165307998657
"おサイフケータイ アプリ","FeliCa Networks, Inc.","/store/apps/developer?id=FeliCa+Networks,+Inc.",TOOLS,True,0.0,9889,3.34624338150024
"FriendScout24 – Flirt & Dating","FriendScout24 GmbH",/store/apps/developer?id=FriendScout24+GmbH,SOCIAL,True,0.0,9888,3.11003232002258
"Camera Dead Radar","Limonland Apps",/store/apps/developer?id=Limonland+Apps,ENTERTAINMENT,True,0.0,9871,3.42032217979431
"UNIQLOアプリ","UNIQLO CO., LTD.","/store/apps/developer?id=UNIQLO+CO.,+LTD.",LIFESTYLE,True,0.0,9865,3.44723773002625
"Photo Face Makeup",Dexati,/store/apps/developer?id=Dexati,PHOTOGRAPHY,True,0.0,9848,3.14236402511597
"Warp My Face: Fun Photo Editor","Kaufcom Games Apps Widgets",/store/apps/developer?id=Kaufcom+Games+Apps+Widgets,LIFESTYLE,True,0.0,9828,3.36263728141785
